Intercept;Maximum_height;Leaf_area;Anemochoric;Zoochoric;Climax;Early_secondary;Late_secondary;Central_sa;Eastern_sa;Local_endemic;Neotropical;Pantropical;Regional_endemic;Sa;Southern_sa;Seed_length;Wood_density;Leaf_type
1;19.4;1.887536992;0;1;0;1;0;0;0;0;1;0;0;0;0;0.038461196;0.579;0
1;25.5;2.505487402;0;1;0;1;0;0;0;0;0;0;0;1;0;0.21088009;0.381461765;0
1;30;1.802905629;0;1;0;0;1;0;0;0;0;0;0;1;0;0.259458489;0.783;0
1;18.4;1.484733508;0;1;0;1;0;0;0;0;0;0;1;0;0;0.204147125;0.69;0
1;15.6;2.191755072;0;1;0;0;1;0;1;0;0;0;0;0;0;0.376595204;0.8615;0
1;30;1.535518464;0;1;0;0;1;0;0;0;1;0;0;0;0;0.522891774;0.803119171;0
1;21.4;1.673241132;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.091997799;0.783;0
1;13.8;1.258074721;0;1;0;0;1;0;0;0;0;0;0;1;0;0.128754573;0.855666667;0
1;18.6;1.657655919;0;1;0;1;0;0;1;0;0;0;0;0;0;0.366441636;0.732666667;0
1;30;1.772140834;0;1;0;1;0;0;0;0;1;0;0;0;0;0.511896724;0.67;0
1;16;1.761203473;0;1;0;1;0;0;1;0;0;0;0;0;0;0.38918381;0.82;0
1;40;1.999886964;0;1;0;0;1;0;0;0;1;0;0;0;0;0.353781635;0.9099;0
1;18.5;1.906871712;0;1;0;0;1;0;1;0;0;0;0;0;0;0.339338795;0.6915;0
1;20;1.730547922;0;1;0;0;1;0;0;0;0;0;0;1;0;0.454860098;0.6986;0
1;35.8;1.631107593;0;1;0;0;1;0;0;0;1;0;0;0;0;0.183654131;0.793333333;0
1;31.5;2.130422009;0;1;0;1;0;0;0;0;1;0;0;0;0;0.387915848;0.700916667;0
1;25;1.734859852;0;1;0;0;1;0;1;0;0;0;0;0;0;0.569970508;0.92;0
1;20;1.737699121;0;1;0;0;1;0;1;0;0;0;0;0;0;0.292167431;0.6655;0
1;14;1.390658602;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.786659361;0.62;0
1;20;1.403549454;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.154839922;0.49;1
1;18.8;1.472319298;0;1;0;1;0;0;0;0;0;0;0;1;0;0.091350352;0.619111111;1
1;25.3;1.353925704;0;1;1;0;0;0;0;0;0;0;1;0;0;0.040354163;0.588454545;1
1;25;1.910464316;0;1;0;1;0;0;0;0;0;0;0;1;0;0.040354163;0.5575;1
1;23.25;1.37076107;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.045709238;0.585;1
1;23;1.714633817;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.045709238;0.640666667;1
1;17.6;1.341471694;0;1;0;0;1;0;0;0;0;0;1;0;0;0.096944755;0.713;1
1;20.1;1.246005904;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.119987162;0.723677778;0
1;20.148;1.448216848;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.119987162;0.7428875;0
1;25;2.098757238;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.347;1
1;18;2.302075482;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.18121345;0.3944;1
1;10;1.718930758;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.217575156;0.3875;1
1;12.8;2.250397698;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.300943145;0.393333333;1
1;32.5;-0.926892939;1;0;0;0;1;0;1;0;0;0;0;0;0;0.383234722;0.658302477;1
1;15;1.352133635;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.397831449;1.06;0
1;8.55;1.474873478;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.20853994;0.897;0
1;25.2;1.497149873;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.20853994;0.71;0
1;12.9;0.987635089;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.038531445;0.870005546;0
1;13.6;1.662353921;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.330900166;0.7;0
1;4.7;1.056457884;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.455807889;0.527077871;0
1;18.2;1.443999702;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.387110231;0.381990192;0
1;14.4;1.165914234;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.371508895;0.527077871;0
1;16.8;1.072159675;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.425852936;0.456275;0
1;30;1.565202022;1;0;0;1;0;0;1;0;0;0;0;0;0;0.157109073;0.460251116;1
1;18.4;0.87849062;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.09685573;0.831;1
1;25.3;1.026066573;1;0;0;1;0;0;0;0;0;0;0;1;0;0.243062865;0.661307692;1
1;19;1.07118114;1;0;0;0;1;0;1;0;0;0;0;0;0;0.278776458;0.579;0
1;14.94;1.636438484;1;0;0;0;1;0;1;0;0;0;0;0;0;0.281056105;0.674666667;0
1;13.6;1.933179931;1;0;0;1;0;0;0;0;0;0;0;1;0;0.525705469;0.691375;0
1;25;1.569491694;1;0;0;0;1;0;0;0;0;0;0;1;0;0.491375703;0.690375;0
1;13.55;1.389939903;1;0;0;1;0;0;0;0;0;0;0;1;0;0.451801781;0.599;0
1;23.6;1.929213329;0;1;0;0;1;0;0;0;1;0;0;0;0;0.060735603;0.609675642;0
1;10;1.680063591;0;1;0;1;0;0;1;0;0;0;0;0;0;0.113976758;0.8412;0
1;19.2;1.147335932;1;0;0;1;0;0;0;0;0;0;1;0;0;0.110623375;0.73;0
1;12.1;1.842581114;0;1;0;1;0;0;0;0;1;0;0;0;0;0.049256797;0.675333333;0
1;13.4;1.995460426;0;1;0;0;1;0;1;0;0;0;0;0;0;0.049256797;0.684;0
1;21.5;1.782847798;0;1;0;1;0;0;1;0;0;0;0;0;0;0.010766234;0.5625;0
1;16;1.482848882;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.154839922;0.672333333;0
1;13;1.320175556;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.361410917;0.541425778;0
1;18.2;1.678636164;0;1;0;0;1;0;1;0;0;0;0;0;0;0.176120211;0.430333333;0
1;19;1.805231069;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.130709596;0.54;0
1;24;1.669931653;1;0;0;1;0;0;0;0;1;0;0;0;0;-0.044384398;0.806805357;0
1;12.4;1.57715874;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.288711101;0.582215828;0
1;11.4;1.336392168;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.397831449;0.601405276;0
1;9;2.115851535;0;1;0;0;1;0;0;1;0;0;0;0;0;-0.218172847;0.601405276;0
1;8;1.657580885;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.12295517;0.57;0
1;30;0.970028161;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.09685573;0.624;0
1;22;1.533663518;0;1;0;1;0;0;0;0;0;0;0;1;0;0.414990051;0.806777778;0
1;12;1.668321528;0;1;0;1;0;0;0;0;1;0;0;0;0;0.195927314;0.64;0
1;10.65;2.232985844;0;1;0;1;0;0;0;0;0;0;1;0;0;0.347674712;0.533686939;0
1;15.5;2.433726443;1;0;0;1;0;0;0;0;0;0;0;1;0;0.477135731;0.692;0
1;17.8;1.918548119;0;1;0;1;0;0;0;0;1;0;0;0;0;4.34E-05;0.687;1
1;25;1.708402321;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.274823699;0.40980625;0
1;12;1.136838578;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.154839922;0.3325;0
1;22.752;1.707940057;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.522734005;0.428134579;1
1;29.8;1.785158484;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.418676249;0.388389605;1
1;9.6;1.812183833;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.334794372;0.6266;1
1;30;2.28244182;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.418676249;0.465892308;1
1;7.2;1.19138935;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.418676249;0.489344176;1
1;9.7;0.714633817;0;1;0;0;0;0;0;0;0;0;0;1;0;-0.481354476;0.655;0
1;19;1.007142085;0;1;0;0;0;0;0;0;0;1;0;0;0;-0.481354476;0.54875;1
1;31;0.031843217;1;0;0;0;0;0;0;0;1;0;0;0;0;0.477135731;0.414142857;1
1;17.55;1.000600066;0;1;0;0;1;0;0;0;0;0;0;1;0;0.311351158;0.757;0
1;16.444;1.292595378;0;1;0;0;1;0;0;0;0;0;0;0;1;-0.338092707;0.96225;0
1;14.5544;0.886168649;0;0;0;1;0;0;1;0;0;0;0;0;0;-0.186018924;0.6735;0
1;16.7;1.2570065;1;0;0;1;0;0;0;0;1;0;0;0;0;-0.045709238;0.59;0
1;22.3;1.468918431;1;0;0;0;1;0;1;0;0;0;0;0;0;0.190359716;0.59;0
1;25.1;1.925487182;0;0;0;0;1;0;1;0;0;0;0;0;0;-0.124880835;0.79;0
1;23.9;-0.817834166;0;0;0;0;0;0;0;0;1;0;0;0;0;0.014772474;0.674;1
1;18.2;-1.855487799;0;0;0;1;0;0;0;0;1;0;0;0;0;0.014772474;0.481;1
1;5.8;0.740962756;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.283913146;0.45;1
1;12.9;1.288299042;0;0;0;0;0;0;0;0;0;0;0;1;0;-0.236497135;0.478651607;1
1;23;0.238498475;0;0;0;0;0;0;0;0;1;0;0;0;0;-0.083493413;0.548840833;1
1;16.8;1.208467191;0;0;0;0;0;0;0;0;0;0;0;1;0;-0.187019834;0.45;1
1;8.7;0.79545701;0;0;0;0;0;0;0;0;1;0;0;0;0;-0.180390267;0.561333333;1
1;20;0.684864901;0;1;0;1;0;0;0;0;1;0;0;0;0;0.051833991;0.783;0
1;13.6;1.217309176;0;1;0;1;0;0;1;0;0;0;0;0;0;0.459407567;0.59;1
1;40;1.278189627;0;1;0;1;0;0;0;0;1;0;0;0;0;0.086395427;0.393653846;1
1;12.3;1.279801624;0;1;0;1;0;0;0;0;0;0;0;1;0;0.146159056;0.4945;1
1;19.6;2.447758097;1;0;0;0;1;0;0;0;0;0;1;0;0;0.106394903;0.57;0
1;18.2;1.514652748;1;0;0;0;1;0;1;0;0;0;0;0;0;0.332458659;0.633333333;0
1;23;1.952375526;1;0;0;1;0;0;1;0;0;0;0;0;0;0.544080453;0.612228571;0
1;9.6;1.833250882;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.355462942;0.626325;0
1;17;1.89394251;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.236497135;0.604866667;0
1;22;2.205251947;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.519849275;0.644;0
1;20;0.834546731;0;1;0;0;1;0;0;0;0;0;1;0;0;-0.154839922;0.88;0
1;16.8;1.53289221;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.154839922;0.8378;0
1;16.69;0.081905006;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.16678912;0.85;0
1;21.4;1.673864982;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.080172568;0.806;0
1;26.4;1.71695691;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.124880835;0.730211867;0
1;25.4;1.486412376;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.002133274;0.732277551;0
1;30;1.169517156;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.139602095;0.85;0
1;35;1.202843268;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.823619308;0.782193092;0
1;10.5;1.417534115;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.446582902;0.436885961;0
1;16.5;1.347607009;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.446582902;0.415858312;0
1;5;1.960541212;0;1;0;0;0;0;1;0;0;0;0;0;0;0.113976758;0.435;0
1;12.66;1.497149873;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.482672118;0.436885961;0
1;15.6;1.295890675;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.436400271;0.53;0
1;18.688;1.512273733;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.48399377;0.579;0
1;14.4;1.516439299;0;1;0;0;0;0;0;0;0;0;0;1;0;-0.446582902;0.482333333;0
1;18.6;1.458720539;0;1;0;0;1;0;1;0;0;0;0;0;0;0.045362103;0.618542595;0
1;30;1.629072481;0;1;1;0;0;0;0;0;0;0;0;1;0;-0.239502125;0.56825;0
1;12;1.434963049;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.047449706;0.661916315;0
1;22.5;1.645212408;1;0;0;1;0;0;0;0;0;0;0;1;0;0.146159056;0.598899855;1
1;20.6;1.029266989;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.259558355;0.475;1
1;23.5;1.442910714;0;1;0;1;0;0;1;0;0;0;0;0;0;0.39795738;0.401090909;1
1;25.2;1.474873478;0;1;0;1;0;0;0;0;0;0;1;0;0;0.50516355;0.4775;1
1;16;1.477721321;0;1;0;1;0;0;0;0;0;0;1;0;0;0.195927314;0.63;0
1;30;2.559908077;0;1;0;0;1;0;1;0;0;0;0;0;0;0.511896724;0.45992;0
1;23.8;2.885539738;0;1;0;1;0;0;1;0;0;0;0;0;0;0.401417774;0.4885;0
1;14.2;0.94041286;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.007255075;0.625888889;0
1;8.1;1.49196176;0;1;0;1;0;0;1;0;0;0;0;0;0;0.198684573;0.64825;0
1;7.75;0.494850177;0;0;0;0;0;0;1;0;0;0;0;0;0;-0.1446222;0.6882;1
1;20.5;2.058244056;0;1;1;0;0;0;0;0;0;0;1;0;0;-0.204050501;0.519480602;0
1;17.5;1.288665085;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.059323064;0.517161538;0
1;12.8;1.760391307;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.045709238;0.662666667;0
1;14.5;1.282034506;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.254326774;0.522666667;0
1;21.4;1.043538285;0;1;0;1;0;0;1;0;0;0;0;0;0;0.006508828;0.434033333;0
1;19.04;1.217309176;0;1;0;1;0;0;0;0;0;0;0;1;0;0.190359716;0.5925;0
1;26.4;1.184706701;0;1;0;0;1;0;0;0;0;0;1;0;0;0.574042849;0.854666667;1
1;20;1.449827144;0;1;0;1;0;0;1;0;0;0;0;0;0;0.289444015;0.834;1
1;21;0.726968539;0;1;0;0;1;0;1;0;0;0;0;0;0;0.679436982;0.854666667;1
1;20;1.377172551;0;1;0;0;1;0;0;0;0;0;1;0;0;0.435604117;0.6;1
1;27.5;1.459608;0;1;0;0;1;0;0;0;0;0;0;1;0;0.435604117;0.92;1
1;12;1.000571305;0;1;0;0;1;0;0;0;1;0;0;0;0;0.336479747;0.839666667;1
1;17.6;1.306648212;0;1;0;0;1;0;1;0;0;0;0;0;0;0.435604117;0.79;1
1;10;1.09409042;0;1;0;0;1;0;0;0;0;0;1;0;0;0.435604117;0.813323532;1
1;31.1;1.622840035;0;1;0;0;1;0;0;0;1;0;0;0;0;0.348129552;0.762602119;1
1;18;0.751289927;1;0;0;0;1;0;1;0;0;0;0;0;0;0.167346878;0.808625;1
1;5;1.41818572;0;1;0;0;1;0;1;0;0;0;0;0;0;0.176120211;0.626172439;1
1;25;2.248072627;0;1;0;1;0;0;1;0;0;0;0;0;0;0.322239975;0.624666667;1
1;26.9;1.260200417;0;1;0;1;0;0;0;0;1;0;0;0;0;0.414990051;0.610944444;0
1;12;1.196119877;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.014865549;0.427;0
1;12.8;1.804712761;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.133653577;0.6;0
1;6;1.040247426;0;1;0;1;0;0;1;0;0;0;0;0;0;0.176120211;0.52;0
1;13.2;1.40023986;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.014865549;0.519933333;0
1;17.988;0.993462684;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.014865549;0.45;0
1;18;1.186930294;0;1;0;1;0;0;1;0;0;0;0;0;0;4.34E-05;0.4375;0
1;16.8;1.979397994;1;0;0;1;0;0;0;0;0;0;0;1;0;0.30105171;0.7555;1
1;18;1.717911527;1;0;0;1;0;0;0;0;0;0;1;0;0;-0.036164969;0.430666667;0
1;13.6;1.632481331;1;0;0;0;1;0;1;0;0;0;0;0;0;0.24007476;0.832;0
1;22.6;1.572696834;1;0;0;1;0;0;0;0;0;0;0;1;0;-0.157952711;0.757333333;1
1;15.1;1.349076734;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.082617041;0.395;0
1;11.85;1.188452436;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.045709238;0.41;0
1;11.5;1.491758178;0;1;0;0;0;0;1;0;0;0;0;0;0;4.34E-05;0.493124263;0
1;17.55;1.594059886;0;1;0;1;0;0;0;0;0;0;1;0;0;4.34E-05;0.5345;0
1;13.6;1.346108334;1;0;0;0;0;0;1;0;0;0;0;0;0;0.080422037;0.713;1
1;28.5;1.671572975;1;0;0;0;1;0;1;0;0;0;0;0;0;0.125513796;0.647413472;1
1;23;1.288665085;1;0;0;1;0;0;1;0;0;0;0;0;0;0.037134214;0.603913618;1
1;24.4;0.951994733;1;0;0;0;1;0;0;0;0;0;1;0;0;0.037134214;0.56;1
1;25;1.62876837;1;0;0;1;0;0;0;0;0;0;0;1;0;0.176120211;0.630666667;1
1;23.1;1.398540075;1;0;0;1;0;0;1;0;0;0;0;0;0;0.037134214;0.85;1
1;15;1.525946234;1;0;0;1;0;0;0;0;0;0;0;1;0;0.033463966;0.6986875;1
1;15.8;1.536067939;0;1;0;1;0;0;0;0;0;0;0;1;0;0.383833312;0.8566;1
1;26;1.70431446;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.102317938;0.499222966;1
1;22.9;1.781278219;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.026825947;0.43;1
1;21.8;1.667585274;1;0;0;1;0;0;1;0;0;0;0;0;0;0.096944755;0.719875;0
1;12.5;1.255241329;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.113452877;0.903;0
1;20;1.695291272;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.123724411;0.714285714;0
1;25;1.746779342;1;0;0;1;0;0;1;0;0;0;0;0;0;0.245537343;0.693917489;0
1;30;1.571783491;1;0;0;1;0;0;1;0;0;0;0;0;0;0.086395427;0.6975;0
1;13;1.314463811;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.045709238;0.47;0
1;25;1.595305745;0;1;0;0;1;0;1;0;0;0;0;0;0;0.257702568;0.91;0
1;28.537;1.776302861;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.259558355;0.4043;0
1;24;2.080600701;0;1;0;1;0;0;0;0;0;0;0;1;0;0.166163594;0.606666667;1
1;27.5;1.092370439;1;0;0;0;0;0;0;0;0;0;1;0;0;-1.197682466;0.786;0
1;15.8;1.109975149;1;0;0;0;0;0;1;0;0;0;0;0;0;-1.197682466;0.786;0
1;9;2.341083063;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.09685573;0.58;0
1;16.65;0.849332391;1;0;0;1;0;0;0;0;0;0;1;0;0;-0.045709238;0.9;1
1;15.9;1.496058132;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.698752911;0.36508;0
1;27.2;1.195956986;0;1;0;0;1;0;1;0;0;0;0;0;0;0.113976758;0.7075;1
1;14;1.11372384;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.327809749;0.65;1
1;16;1.30600764;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.014678332;0.45;1
1;19.2;1.064259418;0;1;0;0;1;0;0;0;0;0;0;1;0;0.01818714;0.6475;1
1;15.5;1.034922213;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.139602095;0.5375;1
1;29.6;1.44378633;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.221776373;0.635;1
1;11.2;1.51713112;0;1;1;0;0;0;1;0;0;0;0;0;0;-0.029916694;0.671666667;1
1;18;1.910226343;0;1;0;0;1;0;0;0;1;0;0;0;0;-0.134639356;0.6965;1
1;12.8;1.42067452;0;1;1;0;0;0;1;0;0;0;0;0;0;0.188112537;0.635;1
1;12.4;1.697692591;0;1;0;0;1;0;1;0;0;0;0;0;0;0.176120211;0.7375;1
1;27;2.345508988;1;0;0;1;0;0;0;0;1;0;0;0;0;-0.060430831;0.47;0
1;15.7;1.749395923;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.09685573;0.727;0
1;12.8;1.839572554;0;1;0;0;1;0;0;0;0;0;0;1;0;0.108936924;0.483;0
1;10.2;2.427830683;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.522734005;0.165;0
1;7.8;2.128367266;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.522734005;0.315666667;0
1;25.97;1.097228537;0;1;0;0;1;0;1;0;0;0;0;0;0;0.380229337;0.7175;0
1;15.5;2.271467209;0;1;0;0;0;0;0;0;0;0;0;1;0;-0.300943145;0.22;0
1;30;1.344182412;1;0;0;1;0;0;1;0;0;0;0;0;0;0.306446474;0.745;1
1;14;1.535757618;1;0;0;1;0;0;0;0;0;0;0;1;0;0.462412973;0.7926;1
1;35;0.724393654;1;0;0;1;0;0;0;0;0;0;1;0;0;0.322033129;0.6235;1
1;23.988;1.809360265;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.568475416;0.466366667;0
1;20;2.008615442;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.568475416;0.374;0
1;20;1.640359905;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.568475416;0.5271;0
1;21.1;1.335290297;1;0;0;0;0;0;1;0;0;0;0;0;0;-0.568475416;0.4;0
1;33.5;1.750621377;0;1;0;0;1;0;1;0;0;0;0;0;0;0.374155444;0.523876151;0
1;35;1.578249533;0;1;0;0;1;0;1;0;0;0;0;0;0;0.342442421;0.564285714;0
1;33;2.248839125;0;1;0;0;0;0;0;0;1;0;0;0;0;0.119508824;0.5215;0
1;15.4;1.578587199;0;1;0;0;0;0;0;0;0;0;1;0;0;-0.154839922;0.64;0
1;12.6;1.7818665;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.154839922;0.5595845;0
1;14.35;1.254450984;0;1;0;0;0;0;1;0;0;0;0;0;0;-0.154839922;0.4909225;0
1;20;2.062863902;0;1;0;1;0;0;0;0;1;0;0;0;0;0.233021507;0.5855;1
1;22;1.28078276;0;1;0;1;0;0;1;0;0;0;0;0;0;0.123884293;0.735333333;1
1;19;1.932516379;0;1;0;1;0;0;0;0;0;0;0;1;0;0.113976758;0.662333333;1
1;17.6;1.635452571;0;1;0;1;0;0;1;0;0;0;0;0;0;0.176409625;0.71;1
1;25;1.247272399;1;0;0;1;0;0;0;0;0;0;1;0;0;0.487152522;0.544;0
1;26.4;1.548302395;1;0;0;0;1;0;1;0;0;0;0;0;0;0.456381218;0.621;0
1;16.5;1.751793603;1;0;0;1;0;0;1;0;0;0;0;0;0;0.477135731;0.5515;0
1;15.5;1.727598794;1;0;0;1;0;0;1;0;0;0;0;0;0;0.303217664;0.50182;0
1;22;0.377429938;1;0;0;1;0;0;1;0;0;0;0;0;0;-0.479167251;0.61;1
1;14.6;1.436747117;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.187019834;0.570777778;0
1;28.5;0.741868205;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.161087973;0.573275;0
1;6;1.093928596;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.221776373;0.6;0
1;15;1.051941782;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.259558355;0.583237733;0
1;16;1.500394928;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.054974799;0.67;0
1;20;1.237512562;0;1;0;0;1;0;0;1;0;0;0;0;0;-0.133653577;0.593975306;0
1;21.2;1.222869599;0;1;0;0;0;0;0;0;1;0;0;0;0;-0.105997954;0.6162;0
1;13;1.496810448;0;1;0;0;1;0;0;0;0;0;0;1;0;-0.330900166;0.82;0
1;14;1.583064501;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.336676066;0.70075;0
1;14.5;1.419323681;0;1;0;0;1;0;1;0;0;0;0;0;0;-0.397831449;0.70075;0
1;17.47;1.242419897;0;1;0;1;0;0;0;0;0;0;1;0;0;0.087639468;0.70075;0
1;13.2;0.919712356;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.487983031;0.70075;0
1;8.6;1.369488278;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.508498234;0.6;0
1;20;1.627699743;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.3801765;0.601;1
1;22;1.13812793;0;1;0;1;0;0;0;0;0;0;0;1;0;-0.3801765;0.706666667;1
1;20.6;0.4036196;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.3801765;0.717333333;1
1;19.5;0.985430861;0;1;0;1;0;0;0;0;0;0;1;0;0;-0.356448631;0.59;1
1;14.4;1.2185998;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.3801765;0.9;1
1;22.8;1.154116035;0;1;0;1;0;0;1;0;0;0;0;0;0;-0.3801765;0.581926829;1
1;19.2;1.237498988;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.386052523;0.570636364;1
1;18.8;1.477721321;0;1;0;1;0;0;0;0;1;0;0;0;0;-0.387110231;0.5272;1
1;3.45;1.674445833;1;0;0;0;1;0;1;0;0;0;0;0;0;0.653222165;0.61425;1
1;20;1.779460369;1;0;0;0;1;0;1;0;0;0;0;0;0;0.653222165;0.61425;1
1;29.5;1.732362584;0;1;0;0;1;0;0;1;0;0;0;0;0;0.161397953;0.719;0
1;13.5;1.29302989;0;1;0;1;0;0;0;0;0;0;1;0;0;0.161397953;0.65;0
1;14.6;1.520505234;0;1;0;0;1;0;0;0;0;0;1;0;0;0.230474467;0.95;0
1;25;1.688410285;0;1;0;0;1;0;0;0;0;0;0;1;0;0.230474467;0.901487257;0
1;16.4;1.463873215;0;0;0;1;0;0;0;0;1;0;0;0;0;0.08817154;0.6422;1
